2017-07-08T20:00:03+0000,980601328736431_1058532354276661,"#Tobacco is a major preventable cause of death. If nobody used tobacco, ~230,000 US cancer deaths could be prevented http://bit.ly/2stHDdM",2017-07-09T17:52:22+0000,Merriettice Andrus,"DON'T I KNOW THAT....I HAVE LOST FRENDS TO CANCER OVER THE YEARS....SMOKERS....IN FACT MY HEALTH HAS DETERIORATED FROM SECOND HAND SMOKE....I WAS BORN INTO A SMOKING FAMILY, WORKED IN SMOKING ENVIRONMENT, AND PLAYED IN SMOKING ENVIRONMENT ...I BECAME ALLERGIC TO CIGARETTE SMOKE TWENTY YEARS AGO....I HAD OPEN HEART SURGERY A YEAR AGO...STOP OF YOU CAN....OR BE PREPARED FOR THE CONSEQUENCES..."
2017-07-08T20:00:03+0000,980601328736431_1058532354276661,"#Tobacco is a major preventable cause of death. If nobody used tobacco, ~230,000 US cancer deaths could be prevented http://bit.ly/2stHDdM",2017-07-09T22:14:25+0000,Virginia Rumenapp,So is drinking
2017-07-08T20:00:03+0000,980601328736431_1058532354276661,"#Tobacco is a major preventable cause of death. If nobody used tobacco, ~230,000 US cancer deaths could be prevented http://bit.ly/2stHDdM",2017-07-09T22:50:21+0000,Mary Till,I feel so sorry for you that's so very unfair.Hope someday their obsolete.
2017-07-08T20:00:03+0000,980601328736431_1058532354276661,"#Tobacco is a major preventable cause of death. If nobody used tobacco, ~230,000 US cancer deaths could be prevented http://bit.ly/2stHDdM",2017-07-10T01:00:09+0000,Linda Woloszyn,"Not only cancer but copd also my3sister's and me all have copd. 2 have died , a3rd sister is bad off and suffering from copd, and then there's me I also have copd and feeling real sick so pretty soon we are all going to die . and I don't want to die."
2017-07-08T20:00:03+0000,980601328736431_1058532354276661,"#Tobacco is a major preventable cause of death. If nobody used tobacco, ~230,000 US cancer deaths could be prevented http://bit.ly/2stHDdM",2017-07-10T02:02:58+0000,Nicholas Siccone,Meat & dairy cause cancer diabetes and osteoporosis along and heart attacks
2017-07-08T20:00:03+0000,980601328736431_1058532354276661,"#Tobacco is a major preventable cause of death. If nobody used tobacco, ~230,000 US cancer deaths could be prevented http://bit.ly/2stHDdM",2017-07-10T20:03:22+0000,Linda Berlin,"Why is it still legal?
Versus how many mj deaths?"
2017-07-08T16:00:51+0000,980601328736431_1058370844292812,"There is no safe level of exposure to secondhand smoke. It causes 40,000+ US deaths per year. http://bit.ly/2ubYnna #cigs",2017-07-09T13:49:40+0000,David Pelletier,If you Smoke it's a terrible habit to give up.  I know  because I smoked for over 50 years. And it was extremely hard to quit.
2017-07-08T16:00:51+0000,980601328736431_1058370844292812,"There is no safe level of exposure to secondhand smoke. It causes 40,000+ US deaths per year. http://bit.ly/2ubYnna #cigs",2017-07-09T21:43:42+0000,Jeanie Voytko,The Habit is unreal I've been smoking 50years I want to quite but seems like I keep going back and forth!
2017-07-08T16:00:51+0000,980601328736431_1058370844292812,"There is no safe level of exposure to secondhand smoke. It causes 40,000+ US deaths per year. http://bit.ly/2ubYnna #cigs",2017-07-10T01:43:26+0000,James Starkey,"This is a lie. They know it is a lie. Even smoking does not cause 40,000 deaths per year. This is a lie."
2017-07-08T16:00:51+0000,980601328736431_1058370844292812,"There is no safe level of exposure to secondhand smoke. It causes 40,000+ US deaths per year. http://bit.ly/2ubYnna #cigs",2017-07-10T05:14:29+0000,Jim Batey,So why not the greedy ass government that correct the legal connect on this tobacco use it on cancer patients more crooked sure
